Customer ID,First Date,Last Date,Customer Tenure,Recency,Frequency,Monetary,Total Quantity,First Order Revenue,Avg Days Between Orders,First Order Quantity,Average Order Value,Customer Lifetime Value,Repeat Purchase Customer,Relative Repeat Rate,Churn Likelihood,Average Basket Size,Customer Segment
217,2011-09-13,2013-08-28,1,125,6,977.19,71,503.91,143,9,162.865,977.19,1,0.2222222222222222,0.3424657534246575,11.833333333333334,Medium Value
218,2010-09-12,2010-09-12,0,1206,1,776.08,6,719.9399999999999,0,6,776.08,0.0,0,0.037037037037037035,3.304109589041096,6.0,Low Value
220,2012-06-05,2012-08-31,0,487,2,664.13,14,25.56,87,9,332.065,0.0,1,0.07407407407407407,1.3342465753424657,7.0,Low Value
221,2011-06-27,2013-06-27,2,187,6,2874.8700000000003,63,99.96000000000001,146,12,479.14500000000004,5749.740000000001,1,0.2222222222222222,0.5123287671232877,10.5,High Value
223,2012-11-01,2012-11-01,0,425,2,1947.3,19,1702.7399999999998,0,13,973.65,0.0,1,0.07407407407407407,1.1643835616438356,9.5,Low Value
224,2012-02-18,2012-02-18,0,682,1,22.46,2,15.96,0,2,22.46,0.0,0,0.037037037037037035,1.8684931506849316,2.0,Low Value
225,2012-01-31,2012-01-31,0,700,1,119.97,1,105.98,0,1,119.97,0.0,0,0.037037037037037035,1.917808219178082,1.0,Low Value
226,2013-12-05,2013-12-05,0,26,1,74.22,16,68.48,0,16,74.22,0.0,0,0.037037037037037035,0.07123287671232877,16.0,Low Value
227,2012-01-31,2012-01-31,0,700,1,23.59,3,21.240000000000002,0,3,23.59,0.0,0,0.037037037037037035,1.917808219178082,3.0,Low Value
228,2010-02-04,2011-09-22,1,831,3,1911.0,36,426.23,297,7,637.0,1911.0,1,0.1111111111111111,2.276712328767123,12.0,Medium Value
230,2012-05-01,2012-05-01,0,609,2,294.59000000000003,5,81.94,0,1,147.29500000000002,0.0,1,0.07407407407407407,1.6684931506849314,2.5,Low Value
232,2011-04-08,2012-08-19,1,499,4,1451.75,24,14.48,166,1,362.9375,1451.75,1,0.14814814814814814,1.367123287671233,6.0,Medium Value
233,2010-02-20,2010-02-20,0,1410,2,188.61,22,58.10000000000001,0,10,94.305,0.0,1,0.07407407407407407,3.863013698630137,11.0,Low Value
234,2010-03-27,2013-06-08,3,206,6,2084.4,34,1678.8600000000001,226,6,347.40000000000003,6253.200000000001,1,0.2222222222222222,0.5643835616438356,5.666666666666667,High Value
236,2010-02-22,2013-09-22,3,100,5,5477.18,50,4421.4,327,10,1095.4360000000001,16431.54,1,0.18518518518518517,0.273972602739726,10.0,High Value
237,2012-01-03,2012-01-03,0,728,2,473.33,13,359.88,0,6,236.665,0.0,1,0.07407407407407407,1.9945205479452055,6.5,Low Value
238,2012-08-25,2013-05-05,0,240,3,480.12,16,11.48,126,1,160.04,0.0,1,0.1111111111111111,0.6575342465753424,5.333333333333333,Low Value
240,2010-04-20,2013-09-19,3,103,5,5793.13,47,59.94,312,3,1158.626,17379.39,1,0.18518518518518517,0.2821917808219178,9.4,High Value
241,2010-04-20,2013-09-04,3,118,5,5725.78,46,2856.81,308,11,1145.156,17177.34,1,0.18518518518518517,0.3232876712328767,9.2,High Value
242,2011-01-05,2013-10-25,2,67,2,196.29,28,130.54999999999998,1024,7,98.145,392.58,1,0.07407407407407407,0.18356164383561643,14.0,Medium Value
244,2013-10-18,2013-10-18,0,74,1,173.08,17,171.02,0,17,173.08,0.0,0,0.037037037037037035,0.20273972602739726,17.0,Low Value
245,2013-02-19,2013-12-24,0,7,4,5574.0,63,84.60000000000001,102,10,1393.5,0.0,1,0.14814814814814814,0.019178082191780823,15.75,Low Value
247,2010-08-23,2013-01-13,2,352,4,1841.56,39,730.25,291,5,460.39,3683.12,1,0.14814814814814814,0.9643835616438357,9.75,Medium Value
248,2011-04-22,2013-01-13,1,352,5,2095.5299999999997,45,179.95000000000002,158,5,419.10599999999994,2095.5299999999997,1,0.18518518518518517,0.9643835616438357,9.0,Medium Value
250,2010-11-28,2012-12-03,2,393,4,2236.3500000000004,97,100.62,245,39,559.0875000000001,4472.700000000001,1,0.14814814814814814,1.0767123287671232,24.25,Medium Value
251,2012-03-19,2013-02-26,0,308,7,8667.35,49,57.68,11,4,1238.1928571428573,0.0,1,0.25925925925925924,0.8438356164383561,7.0,Low Value
252,2013-02-12,2013-02-12,0,322,1,215.41,18,208.44,0,18,215.41,0.0,0,0.037037037037037035,0.8821917808219178,18.0,Low Value
254,2010-10-12,2013-12-28,3,3,4,4317.54,51,1404.9,391,5,1079.385,12952.619999999999,1,0.14814814814814814,0.00821917808219178,12.75,High Value
255,2011-02-20,2013-02-17,1,317,4,2108.23,35,1530.6999999999998,242,5,527.0575,2108.23,1,0.14814814814814814,0.8684931506849315,8.75,Medium Value
256,2010-01-31,2013-05-23,3,222,7,1389.22,57,33.36,201,4,198.46,4167.66,1,0.25925925925925924,0.6082191780821918,8.142857142857142,Medium Value
258,2010-02-07,2013-02-07,3,327,7,1076.96,62,52.44,182,3,153.85142857142858,3230.88,1,0.25925925925925924,0.8958904109589041,8.857142857142858,Medium Value
259,2010-01-19,2013-11-17,3,44,3,7826.77,76,28.799999999999997,699,10,2608.9233333333336,23480.31,1,0.1111111111111111,0.12054794520547946,25.333333333333332,High Value
260,2011-04-24,2011-04-24,0,982,2,1642.49,12,1538.82,0,9,821.245,0.0,1,0.07407407407407407,2.6904109589041094,6.0,Low Value
262,2011-01-26,2013-10-15,2,77,4,2111.2200000000003,26,212.39999999999998,331,12,527.8050000000001,4222.4400000000005,1,0.14814814814814814,0.21095890410958903,6.5,Medium Value
263,2010-01-21,2013-08-15,3,138,8,5121.33,80,285.84000000000003,186,9,640.16625,15363.99,1,0.2962962962962963,0.3780821917808219,10.0,High Value
264,2013-07-05,2013-07-05,0,179,1,104.62,4,89.52,0,4,104.62,0.0,0,0.037037037037037035,0.4904109589041096,4.0,Low Value
266,2010-05-18,2010-11-15,0,1142,3,2047.85,60,1257.66,90,17,682.6166666666667,0.0,1,0.1111111111111111,3.128767123287671,20.0,Low Value
267,2013-05-09,2013-05-09,0,236,2,5919.9,38,3135.84,0,16,2959.95,0.0,1,0.07407407407407407,0.6465753424657534,19.0,Low Value
268,2010-07-04,2010-07-04,0,1276,2,245.47,8,16.740000000000002,0,3,122.735,0.0,1,0.07407407407407407,3.495890410958904,4.0,Low Value
269,2010-05-12,2012-06-25,2,554,7,3898.74,64,215.64,129,6,556.9628571428572,7797.48,1,0.25925925925925924,1.5178082191780822,9.142857142857142,High Value
270,2011-04-07,2013-12-08,2,23,5,4179.28,67,2113.72,244,14,835.856,8358.56,1,0.18518518518518517,0.06301369863013699,13.4,High Value
271,2010-03-30,2012-10-31,2,426,5,1204.65,36,971.64,236,12,240.93,2409.3,1,0.18518518518518517,1.167123287671233,7.2,Medium Value
272,2010-05-12,2013-12-08,3,23,19,37335.14,700,61.38,57,11,1965.0073684210527,112005.42,1,0.7037037037037037,0.06301369863013699,36.8421052631579,High Value
274,2012-02-13,2013-05-24,1,221,2,879.12,13,807.84,466,8,439.56,879.12,1,0.07407407407407407,0.6054794520547945,6.5,Medium Value
275,2010-07-24,2010-07-24,0,1256,1,72.03,4,61.12,0,4,72.03,0.0,0,0.037037037037037035,3.441095890410959,4.0,Low Value
276,2010-05-21,2010-05-21,0,1320,1,6.64,3,5.9399999999999995,0,3,6.64,0.0,0,0.037037037037037035,3.6164383561643834,3.0,Low Value
277,2013-11-06,2013-11-06,0,55,1,16.98,1,8.04,0,1,16.98,0.0,0,0.037037037037037035,0.1506849315068493,1.0,Low Value
278,2012-06-29,2012-06-29,0,550,1,30.83,7,27.86,0,7,30.83,0.0,0,0.037037037037037035,1.5068493150684932,7.0,Low Value
279,2012-06-29,2012-06-29,0,550,1,148.96,4,143.96,0,4,148.96,0.0,0,0.037037037037037035,1.5068493150684932,4.0,Low Value
280,2012-02-13,2012-02-13,0,687,1,40.16,6,33.18,0,6,40.16,0.0,0,0.037037037037037035,1.8821917808219177,6.0,Low Value
281,2012-03-26,2012-03-26,0,645,1,7.25,1,3.2800000000000002,0,1,7.25,0.0,0,0.037037037037037035,1.7671232876712328,1.0,Low Value
282,2010-05-21,2010-05-21,0,1320,1,508.91,9,503.91,0,9,508.91,0.0,0,0.037037037037037035,3.6164383561643834,9.0,Low Value
283,2010-12-17,2010-12-17,0,1110,1,20.05,11,18.48,0,11,20.05,0.0,0,0.037037037037037035,3.041095890410959,11.0,Low Value
284,2012-02-13,2012-02-13,0,687,1,808.14,6,737.9399999999999,0,6,808.14,0.0,0,0.037037037037037035,1.8821917808219177,6.0,Low Value
286,2010-06-17,2010-06-17,0,1293,2,1276.07,18,37.17,0,9,638.035,0.0,1,0.07407407407407407,3.5424657534246577,9.0,Low Value
287,2011-01-18,2013-01-22,2,343,8,1261.05,41,41.98,105,2,157.63125,2522.1,1,0.2962962962962963,0.9397260273972603,5.125,Medium Value
288,2010-07-16,2013-07-28,3,156,6,4966.6,82,199.36,221,7,827.7666666666668,14899.800000000001,1,0.2222222222222222,0.4273972602739726,13.666666666666666,High Value
290,2010-09-25,2013-09-25,3,97,5,5414.99,63,99.60000000000001,274,20,1082.998,16244.97,1,0.18518518518518517,0.26575342465753427,12.6,High Value
291,2012-08-06,2012-12-11,0,385,5,2961.1400000000003,80,813.1999999999999,31,10,592.2280000000001,0.0,1,0.18518518518518517,1.0547945205479452,16.0,Low Value
292,2012-08-06,2012-08-06,0,512,2,440.14,21,360.42999999999995,0,19,220.07,0.0,1,0.07407407407407407,1.4027397260273973,10.5,Low Value
294,2012-07-14,2012-07-14,0,535,1,286.91,3,272.90999999999997,0,3,286.91,0.0,0,0.037037037037037035,1.4657534246575343,3.0,Low Value
295,2011-11-29,2011-11-29,0,763,1,427.75,12,407.76,0,12,427.75,0.0,0,0.037037037037037035,2.0904109589041098,12.0,Low Value
296,2013-12-19,2013-12-19,0,12,1,2186.71,18,2177.64,0,18,2186.71,0.0,0,0.037037037037037035,0.03287671232876712,18.0,Low Value
297,2011-11-29,2011-11-29,0,763,1,358.79,41,352.59999999999997,0,41,358.79,0.0,0,0.037037037037037035,2.0904109589041098,41.0,Low Value
298,2012-07-14,2012-07-14,0,535,1,135.45,2,88.86,0,2,135.45,0.0,0,0.037037037037037035,1.4657534246575343,2.0,Low Value
299,2011-10-09,2011-10-09,0,814,1,26.28,2,21.78,0,2,26.28,0.0,0,0.037037037037037035,2.23013698630137,2.0,Low Value
300,2013-07-08,2013-07-08,0,176,1,14.34,1,6.48,0,1,14.34,0.0,0,0.037037037037037035,0.4821917808219178,1.0,Low Value
301,2013-06-09,2013-06-09,0,205,2,9553.89,33,1917.7199999999998,0,14,4776.945,0.0,1,0.07407407407407407,0.5616438356164384,16.5,Low Value
303,2013-01-10,2013-12-03,0,28,4,6920.08,61,131.64000000000001,-68,12,1730.02,0.0,1,0.14814814814814814,0.07671232876712329,15.25,Low Value
304,2013-02-27,2013-10-14,0,78,3,4317.2300000000005,41,727.76,114,8,1439.0766666666668,0.0,1,0.1111111111111111,0.2136986301369863,13.666666666666666,Low Value
305,2011-09-19,2013-07-22,1,162,6,10409.88,52,4562.87,125,13,1734.9799999999998,10409.88,1,0.2222222222222222,0.4438356164383562,8.666666666666666,High Value
306,2010-08-14,2013-03-30,2,276,5,3157.37,57,66.64,239,8,631.4739999999999,6314.74,1,0.18518518518518517,0.7561643835616438,11.4,High Value
307,2011-05-26,2013-10-29,2,63,7,5262.61,93,208.44,147,18,751.8014285714286,10525.22,1,0.25925925925925924,0.1726027397260274,13.285714285714286,High Value
308,2010-08-14,2013-10-29,3,63,21,94370.84999999999,986,266.56,58,32,4493.849999999999,283112.55,1,0.7777777777777778,0.1726027397260274,46.95238095238095,High Value
310,2011-11-05,2013-06-22,1,192,6,1419.8200000000002,89,841.96,119,2,236.63666666666668,1419.8200000000002,1,0.2222222222222222,0.5260273972602739,14.833333333333334,Medium Value
311,2011-11-05,2011-11-05,0,787,1,635.24,17,621.3499999999999,0,17,635.24,0.0,0,0.037037037037037035,2.1561643835616437,17.0,Low Value
313,2011-07-21,2013-07-12,1,172,5,15055.35,36,227.64,180,6,3011.07,15055.35,1,0.18518518518518517,0.4712328767123288,7.2,High Value
314,2010-03-20,2013-03-17,2,289,3,3688.48,23,3275.06,546,2,1229.4933333333333,7376.96,1,0.1111111111111111,0.7917808219178082,7.666666666666667,High Value
315,2010-03-20,2010-03-20,0,1382,1,43.96,2,39.96,0,2,43.96,0.0,0,0.037037037037037035,3.786301369863014,2.0,Low Value
317,2010-06-17,2013-11-17,3,44,5,2448.72,86,66.42,312,9,489.74399999999997,7346.16,1,0.18518518518518517,0.12054794520547946,17.2,High Value
318,2012-11-24,2012-11-24,0,402,1,365.38,12,359.88,0,12,365.38,0.0,0,0.037037037037037035,1.1013698630136985,12.0,Low Value
319,2013-05-14,2013-05-14,0,231,1,49.54,9,44.82000000000001,0,9,49.54,0.0,0,0.037037037037037035,0.6328767123287671,9.0,Low Value
321,2010-04-10,2010-04-10,0,1361,1,93.62,11,91.63,0,11,93.62,0.0,0,0.037037037037037035,3.728767123287671,11.0,Low Value
322,2013-11-02,2013-11-02,0,59,1,266.54,8,253.92,0,8,266.54,0.0,0,0.037037037037037035,0.16164383561643836,8.0,Low Value
324,2011-01-11,2013-03-12,2,294,5,14331.19,119,32.22,137,9,2866.2380000000003,28662.38,1,0.18518518518518517,0.8054794520547945,23.8,High Value
326,2010-09-12,2013-08-28,2,125,4,2405.69,27,31.96,360,4,601.4225,4811.38,1,0.14814814814814814,0.3424657534246575,6.75,Medium Value
327,2011-09-25,2011-09-25,0,828,3,736.8500000000001,36,83.3,0,10,245.6166666666667,0.0,1,0.1111111111111111,2.2684931506849315,12.0,Low Value
329,2010-04-14,2010-04-14,0,1357,1,1535.02,5,1480.9,0,5,1535.02,0.0,0,0.037037037037037035,3.717808219178082,5.0,Low Value
330,2012-10-25,2012-10-25,0,432,1,4125.79,20,4119.8,0,20,4125.79,0.0,0,0.037037037037037035,1.1835616438356165,20.0,Low Value
331,2010-04-14,2010-04-14,0,1357,1,236.8,8,232.8,0,8,236.8,0.0,0,0.037037037037037035,3.717808219178082,8.0,Low Value
332,2012-10-25,2012-10-25,0,432,1,1083.63,18,1079.6399999999999,0,18,1083.63,0.0,0,0.037037037037037035,1.1835616438356165,18.0,Low Value
333,2013-08-28,2013-08-28,0,125,1,4824.25,24,4799.76,0,24,4824.25,0.0,0,0.037037037037037035,0.3424657534246575,24.0,Low Value
335,2010-04-05,2010-04-05,0,1366,2,3902.86,15,3866.7999999999997,0,14,1951.43,0.0,1,0.07407407407407407,3.7424657534246575,7.5,Low Value
336,2011-05-09,2012-09-08,1,479,8,14692.839999999998,105,545.58,39,21,1836.6049999999998,14692.839999999998,1,0.2962962962962963,1.3123287671232877,13.125,High Value
337,2013-09-08,2013-11-16,0,45,3,6394.570000000001,23,6014.55,34,15,2131.5233333333335,0.0,1,0.1111111111111111,0.1232876712328767,7.666666666666667,Low Value
339,2010-09-17,2013-04-29,2,246,5,975.4399999999999,45,38.849999999999994,238,5,195.088,1950.8799999999999,1,0.18518518518518517,0.673972602739726,9.0,Medium Value
340,2013-06-12,2013-06-12,0,202,1,13.74,1,5.78,0,1,13.74,0.0,0,0.037037037037037035,0.5534246575342465,1.0,Low Value
341,2013-10-28,2013-10-28,0,64,1,928.85,14,923.8599999999999,0,14,928.85,0.0,0,0.037037037037037035,0.17534246575342466,14.0,Low Value
342,2010-04-11,2013-10-28,3,64,7,24880.85,266,65.19999999999999,216,20,3554.407142857143,74642.54999999999,1,0.25925925925925924,0.17534246575342466,38.0,High Value
343,2010-07-31,2010-07-31,0,1249,1,134.36,7,106.61,0,7,134.36,0.0,0,0.037037037037037035,3.421917808219178,7.0,Low Value
344,2010-04-11,2010-04-11,0,1360,1,18.16,5,16.299999999999997,0,5,18.16,0.0,0,0.037037037037037035,3.7260273972602738,5.0,Low Value
345,2013-02-15,2013-02-15,0,319,1,1397.87,12,1391.8799999999999,0,12,1397.87,0.0,0,0.037037037037037035,0.873972602739726,12.0,Low Value
346,2013-08-03,2013-08-03,0,150,1,44.95,3,40.44,0,3,44.95,0.0,0,0.037037037037037035,0.410958904109589,3.0,Low Value
347,2013-10-28,2013-10-28,0,64,1,3663.52,24,3659.5199999999995,0,24,3663.52,0.0,0,0.037037037037037035,0.17534246575342466,24.0,Low Value
348,2013-02-15,2013-02-15,0,319,1,13.91,1,11.55,0,1,13.91,0.0,0,0.037037037037037035,0.873972602739726,1.0,Low Value
349,2010-02-07,2012-11-17,2,409,8,61368.96,341,191.82,109,23,7671.12,122737.92,1,0.2962962962962963,1.1205479452054794,42.625,High Value
350,2012-04-13,2012-04-13,0,627,1,32.18,11,31.68,0,11,32.18,0.0,0,0.037037037037037035,1.7178082191780821,11.0,Low Value
351,2010-02-07,2012-11-17,2,409,7,16074.3,75,50.04,127,6,2296.328571428571,32148.6,1,0.25925925925925924,1.1205479452054794,10.714285714285714,High Value
353,2010-05-14,2010-05-14,0,1327,2,201.86,33,83.13,0,17,100.93,0.0,1,0.07407407407407407,3.6356164383561644,16.5,Low Value
354,2011-03-10,2013-05-26,2,219,5,3001.03,71,186.66,202,17,600.206,6002.06,1,0.18518518518518517,0.6,14.2,High Value
355,2011-11-26,2013-12-11,2,20,2,14650.64,73,14528.42,746,29,7325.32,29301.28,1,0.07407407407407407,0.0547945205479452,36.5,High Value
357,2010-11-24,2013-08-26,2,127,6,3785.27,48,1742.86,201,14,630.8783333333333,7570.54,1,0.2222222222222222,0.34794520547945207,8.0,High Value
358,2010-09-01,2013-10-23,3,69,4,1205.14,24,125.99,382,1,301.285,3615.42,1,0.14814814814814814,0.18904109589041096,6.0,Medium Value
360,2011-01-01,2013-07-01,2,183,4,5282.879999999999,40,73.47999999999999,304,11,1320.7199999999998,10565.759999999998,1,0.14814814814814814,0.5013698630136987,10.0,High Value
361,2011-07-10,2011-07-10,0,905,1,1390.09,11,1385.8899999999999,0,11,1390.09,0.0,0,0.037037037037037035,2.4794520547945207,11.0,Low Value
362,2013-05-13,2013-05-13,0,232,1,994.84,15,989.8499999999999,0,15,994.84,0.0,0,0.037037037037037035,0.6356164383561644,15.0,Low Value
363,2011-03-25,2011-03-25,0,1012,1,1831.2,6,1777.08,0,6,1831.2,0.0,0,0.037037037037037035,2.7726027397260276,6.0,Low Value
364,2013-05-13,2013-05-13,0,232,1,639.51,2,569.96,0,2,639.51,0.0,0,0.037037037037037035,0.6356164383561644,2.0,Low Value
365,2013-05-13,2013-05-13,0,232,1,1516.08,12,1511.8799999999999,0,12,1516.08,0.0,0,0.037037037037037035,0.6356164383561644,12.0,Low Value
366,2010-01-17,2010-01-17,0,1444,1,2059.89,6,1968.84,0,6,2059.89,0.0,0,0.037037037037037035,3.956164383561644,6.0,Low Value
367,2013-09-04,2013-09-04,0,118,1,898.5,12,851.76,0,12,898.5,0.0,0,0.037037037037037035,0.3232876712328767,12.0,Low Value
369,2010-11-10,2013-08-14,2,139,6,4002.4,78,403.83,201,21,667.0666666666667,8004.8,1,0.2222222222222222,0.38082191780821917,13.0,High Value
370,2010-05-27,2010-05-27,0,1314,1,319.66,15,314.84999999999997,0,15,319.66,0.0,0,0.037037037037037035,3.6,15.0,Low Value
371,2010-05-27,2010-05-27,0,1314,1,56.38,9,48.6,0,9,56.38,0.0,0,0.037037037037037035,3.6,9.0,Low Value
372,2012-10-18,2012-10-18,0,439,1,79.41,23,75.44000000000001,0,23,79.41,0.0,0,0.037037037037037035,1.2027397260273973,23.0,Low Value
373,2010-03-14,2013-11-03,3,58,8,21265.91,439,9044.1,190,45,2658.23875,63797.729999999996,1,0.2962962962962963,0.1589041095890411,54.875,High Value
374,2012-09-10,2012-09-10,0,477,2,221.26,28,129.60000000000002,0,20,110.63,0.0,1,0.07407407407407407,1.3068493150684932,14.0,Low Value
375,2010-03-14,2013-03-14,3,292,6,5137.84,82,2210.7799999999997,219,11,856.3066666666667,15413.52,1,0.2222222222222222,0.8,13.666666666666666,High Value
377,2010-10-17,2012-05-17,1,593,3,561.8199999999999,35,441.66,289,17,187.2733333333333,561.8199999999999,1,0.1111111111111111,1.6246575342465754,11.666666666666666,Medium Value
378,2012-05-17,2013-06-02,1,212,5,2417.7400000000002,65,1432.2,95,14,483.54800000000006,2417.7400000000002,1,0.18518518518518517,0.5808219178082191,13.0,Medium Value
380,2011-07-11,2013-10-23,2,69,6,7003.0,90,144.75,163,15,1167.1666666666667,14006.0,1,0.2222222222222222,0.18904109589041096,15.0,High Value
381,2010-01-05,2012-11-19,2,407,7,3557.13,44,415.88,174,1,508.1614285714286,7114.26,1,0.25925925925925924,1.115068493150685,6.285714285714286,High Value
382,2011-05-25,2012-01-28,0,703,4,918.42,18,20.98,82,1,229.605,0.0,1,0.14814814814814814,1.926027397260274,4.5,Low Value
383,2010-03-19,2011-07-31,1,884,3,540.72,18,37.379999999999995,249,7,180.24,540.72,1,0.1111111111111111,2.421917808219178,6.0,Medium Value
385,2011-07-12,2013-01-21,1,344,2,789.8900000000001,5,387.99,559,1,394.94500000000005,789.8900000000001,1,0.07407407407407407,0.9424657534246575,2.5,Medium Value
386,2011-07-12,2013-02-09,1,325,5,1458.06,78,52.8,144,8,291.61199999999997,1458.06,1,0.18518518518518517,0.8904109589041096,15.6,Medium Value
387,2010-12-12,2011-12-14,1,748,6,1637.76,84,133.20000000000002,73,15,272.96,1637.76,1,0.2222222222222222,2.0493150684931507,14.0,Medium Value
388,2010-03-01,2013-09-24,3,98,7,3088.4800000000005,27,21.12,217,4,441.21142857142866,9265.440000000002,1,0.25925925925925924,0.2684931506849315,3.857142857142857,High Value
389,2010-06-02,2013-10-13,3,79,5,3939.0,50,1770.78,307,11,787.8,11817.0,1,0.18518518518518517,0.21643835616438356,10.0,High Value
391,2011-09-11,2013-08-19,1,134,5,5095.95,80,3074.75,144,25,1019.1899999999999,5095.95,1,0.18518518518518517,0.36712328767123287,16.0,Medium Value
392,2010-05-03,2013-05-03,3,242,3,142.3,5,34.98,548,1,47.43333333333334,426.90000000000003,1,0.1111111111111111,0.663013698630137,1.6666666666666667,Medium Value
393,2010-02-15,2013-04-30,3,245,6,2132.17,26,29.130000000000003,217,3,355.3616666666667,6396.51,1,0.2222222222222222,0.6712328767123288,4.333333333333333,High Value
394,2012-10-02,2013-05-03,0,242,3,730.35,18,31.360000000000003,104,7,243.45000000000002,0.0,1,0.1111111111111111,0.663013698630137,6.0,Low Value
395,2010-12-18,2013-04-09,2,266,3,7189.5,47,63.92,421,4,2396.5,14379.0,1,0.1111111111111111,0.7287671232876712,15.666666666666666,High Value
397,2010-02-02,2013-05-25,3,220,3,2563.15,16,1233.04,604,8,854.3833333333333,7689.450000000001,1,0.1111111111111111,0.6027397260273972,5.333333333333333,High Value
398,2010-11-23,2013-11-23,3,38,6,7092.0599999999995,106,1982.1399999999999,219,31,1182.01,21276.18,1,0.2222222222222222,0.10410958904109589,17.666666666666668,High Value
399,2012-03-19,2013-10-15,1,77,2,983.4100000000001,27,37.400000000000006,575,10,491.70500000000004,983.4100000000001,1,0.07407407407407407,0.21095890410958903,13.5,Medium Value
401,2011-03-04,2012-09-22,1,465,3,2255.13,45,1811.7599999999998,284,12,751.71,2255.13,1,0.1111111111111111,1.273972602739726,15.0,Medium Value
402,2012-01-10,2013-09-27,1,95,5,1786.08,41,51.84,156,8,357.216,1786.08,1,0.18518518518518517,0.2602739726027397,8.2,Medium Value
